date_time,location,indicator,value,unit
2021-04-08T08:34:52Z,window,pm2.5,2.6,uq_m3
2021-04-08T08:34:52Z,window,pm10,13.5,uq_m3
2021-04-08T08:40:32Z,window,pm2.5,2.7,uq_m3
2021-04-08T08:40:32Z,window,pm10,15.7,uq_m3
2021-04-08T08:46:13Z,window,pm2.5,3.9,uq_m3
2021-04-08T08:46:13Z,window,pm10,38.5,uq_m3
2021-04-08T08:51:53Z,window,pm2.5,4.1,uq_m3
2021-04-08T08:51:53Z,window,pm10,32.35,uq_m3
2021-04-08T08:57:33Z,window,pm2.5,3.6,uq_m3
2021-04-08T08:57:33Z,window,pm10,24.9,uq_m3
2021-04-08T09:03:13Z,window,pm2.5,3.1,uq_m3
2021-04-08T09:03:13Z,window,pm10,16.5,uq_m3
2021-04-08T09:08:53Z,window,pm2.5,2.4,uq_m3
2021-04-08T09:08:53Z,window,pm10,11.1,uq_m3
2021-04-08T09:14:33Z,window,pm2.5,4.2,uq_m3
2021-04-08T09:14:33Z,window,pm10,31.9,uq_m3
2021-04-08T09:20:14Z,window,pm2.5,6,uq_m3
2021-04-08T09:20:14Z,window,pm10,59.55,uq_m3
2021-04-08T09:25:54Z,window,pm2.5,5.15,uq_m3
2021-04-08T09:25:54Z,window,pm10,53,uq_m3
2021-04-08T09:31:34Z,window,pm2.5,3.4,uq_m3
2021-04-08T09:31:34Z,window,pm10,25.65,uq_m3
2021-04-08T09:37:14Z,window,pm2.5,2.9,uq_m3
2021-04-08T09:37:14Z,window,pm10,18.6,uq_m3
2021-04-08T09:42:54Z,window,pm2.5,2.6,uq_m3
2021-04-08T09:42:54Z,window,pm10,15.1,uq_m3
2021-04-08T09:48:34Z,window,pm2.5,2.5,uq_m3
2021-04-08T09:48:34Z,window,pm10,11.1,uq_m3
2021-04-08T09:54:15Z,window,pm2.5,2.6,uq_m3
2021-04-08T09:54:15Z,window,pm10,10.7,uq_m3
2021-04-08T09:59:55Z,window,pm2.5,3.2,uq_m3
2021-04-08T09:59:55Z,window,pm10,12.1,uq_m3
2021-04-08T10:05:35Z,window,pm2.5,2.6,uq_m3
2021-04-08T10:05:35Z,window,pm10,8.55,uq_m3
2021-04-08T10:11:15Z,window,pm2.5,2.4,uq_m3
2021-04-08T10:11:15Z,window,pm10,8.6,uq_m3
2021-04-08T10:16:55Z,window,pm2.5,2.3,uq_m3
2021-04-08T10:16:55Z,window,pm10,12.7,uq_m3
2021-04-08T10:22:35Z,window,pm2.5,2.7,uq_m3
2021-04-08T10:22:35Z,window,pm10,13.35,uq_m3
2021-04-08T10:28:16Z,window,pm2.5,3.1,uq_m3
2021-04-08T10:28:16Z,window,pm10,11.2,uq_m3
2021-04-08T10:33:56Z,window,pm2.5,3.05,uq_m3
2021-04-08T10:33:56Z,window,pm10,12.85,uq_m3
2021-04-08T10:39:36Z,window,pm2.5,3.1,uq_m3
2021-04-08T10:39:36Z,window,pm10,11.65,uq_m3
2021-04-08T10:45:16Z,window,pm2.5,3.3,uq_m3
2021-04-08T10:45:16Z,window,pm10,14.7,uq_m3
2021-04-08T10:50:56Z,window,pm2.5,3.5,uq_m3
2021-04-08T10:50:56Z,window,pm10,11.7,uq_m3
2021-04-08T10:56:37Z,window,pm2.5,3.2,uq_m3
2021-04-08T10:56:37Z,window,pm10,14.25,uq_m3
2021-04-08T11:02:17Z,window,pm2.5,3.35,uq_m3
2021-04-08T11:02:17Z,window,pm10,17.2,uq_m3
2021-04-08T11:07:57Z,window,pm2.5,4.1,uq_m3
2021-04-08T11:07:57Z,window,pm10,29.55,uq_m3
2021-04-08T11:13:37Z,window,pm2.5,3.55,uq_m3
2021-04-08T11:13:37Z,window,pm10,23.1,uq_m3
2021-04-08T11:19:17Z,window,pm2.5,3.15,uq_m3
2021-04-08T11:19:17Z,window,pm10,17.25,uq_m3
2021-04-08T11:24:57Z,window,pm2.5,3.3,uq_m3
2021-04-08T11:24:57Z,window,pm10,16.5,uq_m3
2021-04-08T11:30:38Z,window,pm2.5,2.6,uq_m3
2021-04-08T11:30:38Z,window,pm10,13.25,uq_m3
2021-04-08T11:36:18Z,window,pm2.5,2.6,uq_m3
2021-04-08T11:36:18Z,window,pm10,11.1,uq_m3
2021-04-08T11:41:58Z,window,pm2.5,2.6,uq_m3
2021-04-08T11:41:58Z,window,pm10,11.8,uq_m3
2021-04-08T11:47:38Z,window,pm2.5,2.3,uq_m3
2021-04-08T11:47:38Z,window,pm10,10.8,uq_m3
2021-04-08T11:53:18Z,window,pm2.5,2.3,uq_m3
2021-04-08T11:53:18Z,window,pm10,11.15,uq_m3
2021-04-08T11:58:58Z,window,pm2.5,2.7,uq_m3
2021-04-08T11:58:58Z,window,pm10,13.8,uq_m3
2021-04-08T12:04:39Z,window,pm2.5,2.2,uq_m3
2021-04-08T12:04:39Z,window,pm10,10,uq_m3
2021-04-08T12:10:19Z,window,pm2.5,2.1,uq_m3
2021-04-08T12:10:19Z,window,pm10,8.7,uq_m3
2021-04-08T12:15:59Z,window,pm2.5,2.2,uq_m3
2021-04-08T12:15:59Z,window,pm10,9.55,uq_m3
2021-04-08T12:21:39Z,window,pm2.5,2,uq_m3
2021-04-08T12:21:39Z,window,pm10,12.05,uq_m3
2021-04-08T12:27:19Z,window,pm2.5,1.75,uq_m3
2021-04-08T12:27:19Z,window,pm10,10.45,uq_m3
2021-04-08T12:33:00Z,window,pm2.5,1.8,uq_m3
2021-04-08T12:33:00Z,window,pm10,7.3,uq_m3
2021-04-08T12:38:40Z,window,pm2.5,1.6,uq_m3
2021-04-08T12:38:40Z,window,pm10,6.3,uq_m3
2021-04-08T12:44:20Z,window,pm2.5,1.8,uq_m3
2021-04-08T12:44:20Z,window,pm10,11.25,uq_m3
2021-04-08T12:50:00Z,window,pm2.5,2.15,uq_m3
2021-04-08T12:50:00Z,window,pm10,13,uq_m3
2021-04-08T12:55:40Z,window,pm2.5,2.3,uq_m3
2021-04-08T12:55:40Z,window,pm10,14.2,uq_m3
2021-04-08T13:01:20Z,window,pm2.5,2,uq_m3
2021-04-08T13:01:20Z,window,pm10,9.35,uq_m3
2021-04-08T13:07:01Z,window,pm2.5,2.8,uq_m3
2021-04-08T13:07:01Z,window,pm10,16.9,uq_m3
2021-04-08T13:12:41Z,window,pm2.5,4.35,uq_m3
2021-04-08T13:12:41Z,window,pm10,33.1,uq_m3
2021-04-08T13:18:21Z,window,pm2.5,3,uq_m3
2021-04-08T13:18:21Z,window,pm10,13.15,uq_m3
2021-04-08T13:24:01Z,window,pm2.5,2.8,uq_m3
2021-04-08T13:24:01Z,window,pm10,10.8,uq_m3
2021-04-08T13:29:41Z,window,pm2.5,2.6,uq_m3
2021-04-08T13:29:41Z,window,pm10,11.6,uq_m3
2021-04-08T13:35:22Z,window,pm2.5,2.5,uq_m3
2021-04-08T13:35:22Z,window,pm10,10.25,uq_m3
2021-04-08T13:41:02Z,window,pm2.5,2.55,uq_m3
2021-04-08T13:41:02Z,window,pm10,12.8,uq_m3
2021-04-08T13:46:42Z,window,pm2.5,2.7,uq_m3
2021-04-08T13:46:42Z,window,pm10,14.25,uq_m3
2021-04-08T13:52:22Z,window,pm2.5,2.9,uq_m3
2021-04-08T13:52:22Z,window,pm10,12.65,uq_m3
2021-04-08T13:58:02Z,window,pm2.5,2.5,uq_m3
2021-04-08T13:58:02Z,window,pm10,10.2,uq_m3
2021-04-08T14:03:42Z,window,pm2.5,2.65,uq_m3
2021-04-08T14:03:42Z,window,pm10,13.4,uq_m3
2021-04-08T14:09:23Z,window,pm2.5,2.7,uq_m3
2021-04-08T14:09:23Z,window,pm10,11.9,uq_m3
2021-04-08T14:15:03Z,window,pm2.5,2.6,uq_m3
2021-04-08T14:15:03Z,window,pm10,9.65,uq_m3
2021-04-08T14:20:43Z,window,pm2.5,2.7,uq_m3
2021-04-08T14:20:43Z,window,pm10,11,uq_m3
2021-04-08T14:26:23Z,window,pm2.5,2.7,uq_m3
2021-04-08T14:26:23Z,window,pm10,11.7,uq_m3
2021-04-08T14:32:03Z,window,pm2.5,2.45,uq_m3
2021-04-08T14:32:03Z,window,pm10,11.05,uq_m3
2021-04-08T14:37:43Z,window,pm2.5,2.7,uq_m3
2021-04-08T14:37:43Z,window,pm10,11.35,uq_m3
2021-04-08T14:43:24Z,window,pm2.5,2.5,uq_m3
2021-04-08T14:43:24Z,window,pm10,15.35,uq_m3
2021-04-08T14:49:04Z,window,pm2.5,3,uq_m3
2021-04-08T14:49:04Z,window,pm10,21.15,uq_m3
2021-04-08T14:54:44Z,window,pm2.5,2.8,uq_m3
2021-04-08T14:54:44Z,window,pm10,16.85,uq_m3
2021-04-08T15:00:24Z,window,pm2.5,2.4,uq_m3
2021-04-08T15:00:24Z,window,pm10,15.4,uq_m3
2021-04-08T15:06:04Z,window,pm2.5,2.6,uq_m3
2021-04-08T15:06:04Z,window,pm10,12.8,uq_m3
2021-04-08T15:11:45Z,window,pm2.5,2.6,uq_m3
2021-04-08T15:11:45Z,window,pm10,10.15,uq_m3
2021-04-08T15:17:25Z,window,pm2.5,2.45,uq_m3
2021-04-08T15:17:25Z,window,pm10,11.8,uq_m3
2021-04-08T15:23:05Z,window,pm2.5,2.7,uq_m3
2021-04-08T15:23:05Z,window,pm10,12.25,uq_m3
2021-04-08T15:28:45Z,window,pm2.5,2.7,uq_m3
2021-04-08T15:28:45Z,window,pm10,12.45,uq_m3
2021-04-08T15:34:25Z,window,pm2.5,2.7,uq_m3
2021-04-08T15:34:25Z,window,pm10,14.7,uq_m3
2021-04-08T15:40:05Z,window,pm2.5,2.6,uq_m3
2021-04-08T15:40:05Z,window,pm10,12.3,uq_m3
2021-04-08T15:45:46Z,window,pm2.5,3.5,uq_m3
2021-04-08T15:45:46Z,window,pm10,20.8,uq_m3
2021-04-08T15:51:26Z,window,pm2.5,3.3,uq_m3
2021-04-08T15:51:26Z,window,pm10,16.1,uq_m3
2021-04-08T15:57:06Z,window,pm2.5,3.7,uq_m3
2021-04-08T15:57:06Z,window,pm10,16.25,uq_m3
2021-04-08T16:02:46Z,window,pm2.5,3.1,uq_m3
2021-04-08T16:02:46Z,window,pm10,10.75,uq_m3
2021-04-08T16:08:26Z,window,pm2.5,3.75,uq_m3
2021-04-08T16:08:26Z,window,pm10,25.75,uq_m3
2021-04-08T16:14:07Z,window,pm2.5,4,uq_m3
2021-04-08T16:14:07Z,window,pm10,33.55,uq_m3
2021-04-08T16:19:47Z,window,pm2.5,3.2,uq_m3
2021-04-08T16:19:47Z,window,pm10,16.7,uq_m3
2021-04-08T16:25:27Z,window,pm2.5,3.2,uq_m3
2021-04-08T16:25:27Z,window,pm10,13.45,uq_m3
2021-04-08T16:31:07Z,window,pm2.5,3.2,uq_m3
2021-04-08T16:31:07Z,window,pm10,15.5,uq_m3
2021-04-08T16:36:47Z,window,pm2.5,3,uq_m3
2021-04-08T16:36:47Z,window,pm10,13.45,uq_m3
2021-04-08T16:42:27Z,window,pm2.5,2.7,uq_m3
2021-04-08T16:42:27Z,window,pm10,13.4,uq_m3
2021-04-08T16:48:08Z,window,pm2.5,3,uq_m3
2021-04-08T16:48:08Z,window,pm10,14.25,uq_m3
2021-04-08T16:53:48Z,window,pm2.5,2.55,uq_m3
2021-04-08T16:53:48Z,window,pm10,8.45,uq_m3
2021-04-08T16:59:28Z,window,pm2.5,2.9,uq_m3
2021-04-08T16:59:28Z,window,pm10,9.4,uq_m3
2021-04-08T17:05:08Z,window,pm2.5,2.8,uq_m3
2021-04-08T17:05:08Z,window,pm10,9.15,uq_m3
2021-04-08T17:10:48Z,window,pm2.5,2.7,uq_m3
2021-04-08T17:10:48Z,window,pm10,9.7,uq_m3
2021-04-08T17:16:28Z,window,pm2.5,2.9,uq_m3
2021-04-08T17:16:28Z,window,pm10,8.5,uq_m3
2021-04-08T17:22:09Z,window,pm2.5,2.7,uq_m3
2021-04-08T17:22:09Z,window,pm10,8.65,uq_m3
2021-04-08T17:27:49Z,window,pm2.5,2.7,uq_m3
2021-04-08T17:27:49Z,window,pm10,10.9,uq_m3
2021-04-08T17:33:29Z,window,pm2.5,3,uq_m3
2021-04-08T17:33:29Z,window,pm10,9.5,uq_m3
2021-04-08T17:39:09Z,window,pm2.5,3.1,uq_m3
2021-04-08T17:39:09Z,window,pm10,9,uq_m3
2021-04-08T17:44:49Z,window,pm2.5,2.8,uq_m3
2021-04-08T17:44:49Z,window,pm10,11.55,uq_m3
2021-04-08T17:50:29Z,window,pm2.5,2.7,uq_m3
2021-04-08T17:50:29Z,window,pm10,8.9,uq_m3
2021-04-08T17:56:10Z,window,pm2.5,2.8,uq_m3
2021-04-08T17:56:10Z,window,pm10,8.85,uq_m3
2021-04-08T18:01:50Z,window,pm2.5,2.7,uq_m3
2021-04-08T18:01:50Z,window,pm10,9.55,uq_m3
2021-04-08T18:07:30Z,window,pm2.5,2.8,uq_m3
2021-04-08T18:07:30Z,window,pm10,11.6,uq_m3
2021-04-08T18:13:10Z,window,pm2.5,2.8,uq_m3
2021-04-08T18:13:10Z,window,pm10,13.6,uq_m3
2021-04-08T18:18:50Z,window,pm2.5,3,uq_m3
2021-04-08T18:18:50Z,window,pm10,13.55,uq_m3
2021-04-08T18:24:31Z,window,pm2.5,5.65,uq_m3
2021-04-08T18:24:31Z,window,pm10,56.55,uq_m3
2021-04-08T18:30:11Z,window,pm2.5,4.1,uq_m3
2021-04-08T18:30:11Z,window,pm10,23.45,uq_m3
2021-04-08T18:35:51Z,window,pm2.5,3.3,uq_m3
2021-04-08T18:35:51Z,window,pm10,19.3,uq_m3
2021-04-08T18:41:31Z,window,pm2.5,3.1,uq_m3
2021-04-08T18:41:31Z,window,pm10,18.9,uq_m3
2021-04-08T18:47:11Z,window,pm2.5,2.6,uq_m3
2021-04-08T18:47:11Z,window,pm10,12.7,uq_m3
2021-04-08T18:52:51Z,window,pm2.5,2.2,uq_m3
2021-04-08T18:52:51Z,window,pm10,9.05,uq_m3
2021-04-08T18:58:32Z,window,pm2.5,2.4,uq_m3
2021-04-08T18:58:32Z,window,pm10,10.35,uq_m3
2021-04-08T19:04:12Z,window,pm2.5,2.6,uq_m3
2021-04-08T19:04:12Z,window,pm10,13.8,uq_m3
2021-04-08T19:09:52Z,window,pm2.5,2.7,uq_m3
2021-04-08T19:09:52Z,window,pm10,16.5,uq_m3
2021-04-08T19:15:32Z,window,pm2.5,2.4,uq_m3
2021-04-08T19:15:32Z,window,pm10,13.8,uq_m3
2021-04-08T19:21:12Z,window,pm2.5,2.5,uq_m3
2021-04-08T19:21:12Z,window,pm10,18.25,uq_m3
2021-04-08T19:26:52Z,window,pm2.5,2.55,uq_m3
2021-04-08T19:26:52Z,window,pm10,15.8,uq_m3
2021-04-08T19:32:33Z,window,pm2.5,3.2,uq_m3
2021-04-08T19:32:33Z,window,pm10,20.85,uq_m3
2021-04-08T19:38:13Z,window,pm2.5,2.85,uq_m3
2021-04-08T19:38:13Z,window,pm10,14.1,uq_m3
2021-04-08T19:43:53Z,window,pm2.5,2.6,uq_m3
2021-04-08T19:43:53Z,window,pm10,15,uq_m3
2021-04-08T19:49:33Z,window,pm2.5,2.6,uq_m3
2021-04-08T19:49:33Z,window,pm10,14.35,uq_m3
2021-04-08T19:55:13Z,window,pm2.5,2.8,uq_m3
2021-04-08T19:55:13Z,window,pm10,14.1,uq_m3
2021-04-08T20:00:53Z,window,pm2.5,3.1,uq_m3
2021-04-08T20:00:53Z,window,pm10,18.25,uq_m3
2021-04-08T20:06:34Z,window,pm2.5,2.9,uq_m3
2021-04-08T20:06:34Z,window,pm10,15.6,uq_m3
2021-04-08T20:12:14Z,window,pm2.5,2.95,uq_m3
2021-04-08T20:12:14Z,window,pm10,13.7,uq_m3
2021-04-08T20:17:54Z,window,pm2.5,3,uq_m3
2021-04-08T20:17:54Z,window,pm10,16.5,uq_m3
2021-04-08T20:23:34Z,window,pm2.5,3,uq_m3
2021-04-08T20:23:34Z,window,pm10,16.2,uq_m3
2021-04-08T20:29:14Z,window,pm2.5,3.4,uq_m3
2021-04-08T20:29:14Z,window,pm10,19.25,uq_m3
2021-04-08T20:34:54Z,window,pm2.5,3.2,uq_m3
2021-04-08T20:34:54Z,window,pm10,18.6,uq_m3
2021-04-08T20:40:35Z,window,pm2.5,2.85,uq_m3
2021-04-08T20:40:35Z,window,pm10,14.2,uq_m3
2021-04-08T20:46:15Z,window,pm2.5,2.6,uq_m3
2021-04-08T20:46:15Z,window,pm10,14.8,uq_m3
2021-04-08T20:51:55Z,window,pm2.5,2.55,uq_m3
2021-04-08T20:51:55Z,window,pm10,13.25,uq_m3
2021-04-08T20:57:35Z,window,pm2.5,2.35,uq_m3
2021-04-08T20:57:35Z,window,pm10,11.85,uq_m3
2021-04-08T21:03:15Z,window,pm2.5,2.5,uq_m3
2021-04-08T21:03:15Z,window,pm10,11,uq_m3
2021-04-08T21:08:56Z,window,pm2.5,1.9,uq_m3
2021-04-08T21:08:56Z,window,pm10,8.4,uq_m3
2021-04-08T21:14:36Z,window,pm2.5,2.2,uq_m3
2021-04-08T21:14:36Z,window,pm10,8.7,uq_m3
2021-04-08T21:20:16Z,window,pm2.5,2.4,uq_m3
2021-04-08T21:20:16Z,window,pm10,11.3,uq_m3
2021-04-08T21:25:56Z,window,pm2.5,2.3,uq_m3
2021-04-08T21:25:56Z,window,pm10,11.95,uq_m3
2021-04-08T21:31:36Z,window,pm2.5,2.65,uq_m3
2021-04-08T21:31:36Z,window,pm10,13.3,uq_m3
2021-04-08T21:37:17Z,window,pm2.5,2.5,uq_m3
2021-04-08T21:37:17Z,window,pm10,11.55,uq_m3
2021-04-08T21:42:57Z,window,pm2.5,2.5,uq_m3
2021-04-08T21:42:57Z,window,pm10,13.2,uq_m3
2021-04-08T21:48:37Z,window,pm2.5,2.4,uq_m3
2021-04-08T21:48:37Z,window,pm10,13.1,uq_m3
2021-04-08T21:54:17Z,window,pm2.5,2.1,uq_m3
2021-04-08T21:54:17Z,window,pm10,7.25,uq_m3
2021-04-08T21:59:57Z,window,pm2.5,2.2,uq_m3
2021-04-08T21:59:57Z,window,pm10,10.25,uq_m3
2021-04-08T22:05:37Z,window,pm2.5,2.75,uq_m3
2021-04-08T22:05:37Z,window,pm10,17.55,uq_m3
2021-04-08T22:11:17Z,window,pm2.5,3,uq_m3
2021-04-08T22:11:17Z,window,pm10,20.85,uq_m3
2021-04-08T22:16:58Z,window,pm2.5,3.2,uq_m3
2021-04-08T22:16:58Z,window,pm10,21.45,uq_m3
2021-04-08T22:22:38Z,window,pm2.5,3.3,uq_m3
2021-04-08T22:22:38Z,window,pm10,18.9,uq_m3
2021-04-08T22:28:18Z,window,pm2.5,42,uq_m3
2021-04-08T22:28:18Z,window,pm10,65,uq_m3
2021-04-08T22:33:58Z,window,pm2.5,98.35,uq_m3
2021-04-08T22:33:58Z,window,pm10,151.55,uq_m3
2021-04-08T22:39:38Z,window,pm2.5,41.75,uq_m3
2021-04-08T22:39:38Z,window,pm10,85.75,uq_m3
2021-04-08T22:45:19Z,window,pm2.5,12.95,uq_m3
2021-04-08T22:45:19Z,window,pm10,31.45,uq_m3
2021-04-08T22:50:59Z,window,pm2.5,7.75,uq_m3
2021-04-08T22:50:59Z,window,pm10,22.95,uq_m3
2021-04-08T22:56:39Z,window,pm2.5,16.35,uq_m3
2021-04-08T22:56:39Z,window,pm10,33.75,uq_m3
2021-04-08T23:02:19Z,window,pm2.5,9.4,uq_m3
2021-04-08T23:02:19Z,window,pm10,21.5,uq_m3
2021-04-08T23:07:59Z,window,pm2.5,5.1,uq_m3
2021-04-08T23:07:59Z,window,pm10,12.5,uq_m3
2021-04-08T23:13:39Z,window,pm2.5,3.7,uq_m3
2021-04-08T23:13:39Z,window,pm10,11.6,uq_m3
2021-04-08T23:19:20Z,window,pm2.5,4.1,uq_m3
2021-04-08T23:19:20Z,window,pm10,24.65,uq_m3
2021-04-08T23:25:00Z,window,pm2.5,2.95,uq_m3
2021-04-08T23:25:00Z,window,pm10,15.65,uq_m3
2021-04-08T23:30:40Z,window,pm2.5,2.5,uq_m3
2021-04-08T23:30:40Z,window,pm10,10.1,uq_m3
2021-04-08T23:36:20Z,window,pm2.5,2.6,uq_m3
2021-04-08T23:36:20Z,window,pm10,11.4,uq_m3
2021-04-08T23:42:00Z,window,pm2.5,2.35,uq_m3
2021-04-08T23:42:00Z,window,pm10,12.3,uq_m3
2021-04-08T23:47:40Z,window,pm2.5,2.1,uq_m3
2021-04-08T23:47:40Z,window,pm10,8.2,uq_m3
2021-04-08T23:53:21Z,window,pm2.5,2.4,uq_m3
2021-04-08T23:53:21Z,window,pm10,8.9,uq_m3
2021-04-08T23:59:01Z,window,pm2.5,2.1,uq_m3
2021-04-08T23:59:01Z,window,pm10,7.75,uq_m3
2021-04-09T00:04:41Z,window,pm2.5,2.2,uq_m3
2021-04-09T00:04:41Z,window,pm10,8.35,uq_m3
2021-04-09T00:10:21Z,window,pm2.5,2.2,uq_m3
2021-04-09T00:10:21Z,window,pm10,7.75,uq_m3
2021-04-08T23:18:21Z,window,pm2.5,4.15,uq_m3
2021-04-08T23:18:21Z,window,pm10,13.9,uq_m3
2021-04-08T23:24:01Z,window,pm2.5,4.1,uq_m3
2021-04-08T23:24:01Z,window,pm10,18.6,uq_m3
2021-04-08T23:29:41Z,window,pm2.5,4.2,uq_m3
2021-04-08T23:29:41Z,window,pm10,25,uq_m3
2021-04-08T23:35:21Z,window,pm2.5,4.4,uq_m3
2021-04-08T23:35:21Z,window,pm10,29.3,uq_m3
2021-04-08T23:41:01Z,window,pm2.5,4.15,uq_m3
2021-04-08T23:41:01Z,window,pm10,18.65,uq_m3
2021-04-08T23:46:42Z,window,pm2.5,4.4,uq_m3
2021-04-08T23:46:42Z,window,pm10,19.25,uq_m3
2021-04-08T23:52:22Z,window,pm2.5,4.6,uq_m3
2021-04-08T23:52:22Z,window,pm10,24.1,uq_m3
2021-04-08T23:58:02Z,window,pm2.5,4.2,uq_m3
2021-04-08T23:58:02Z,window,pm10,20.3,uq_m3
2021-04-09T00:03:42Z,window,pm2.5,4.1,uq_m3
2021-04-09T00:03:42Z,window,pm10,18.15,uq_m3
2021-04-09T00:09:22Z,window,pm2.5,4.2,uq_m3
2021-04-09T00:09:22Z,window,pm10,16.05,uq_m3
2021-04-09T00:15:03Z,window,pm2.5,4.2,uq_m3
2021-04-09T00:15:03Z,window,pm10,20.3,uq_m3
2021-04-09T00:20:43Z,window,pm2.5,4.1,uq_m3
2021-04-09T00:20:43Z,window,pm10,16.6,uq_m3
2021-04-09T00:26:23Z,window,pm2.5,3.8,uq_m3
2021-04-09T00:26:23Z,window,pm10,15.2,uq_m3
2021-04-09T00:32:03Z,window,pm2.5,3.9,uq_m3
2021-04-09T00:32:03Z,window,pm10,17.25,uq_m3
2021-04-09T00:37:43Z,window,pm2.5,3.8,uq_m3
2021-04-09T00:37:43Z,window,pm10,16.4,uq_m3
2021-04-09T00:43:23Z,window,pm2.5,3.9,uq_m3
2021-04-09T00:43:23Z,window,pm10,19.1,uq_m3
2021-04-09T00:49:04Z,window,pm2.5,3.7,uq_m3
2021-04-09T00:49:04Z,window,pm10,12.1,uq_m3
2021-04-09T00:54:44Z,window,pm2.5,3.7,uq_m3
2021-04-09T00:54:44Z,window,pm10,14.35,uq_m3
2021-04-09T01:00:24Z,window,pm2.5,3.8,uq_m3
2021-04-09T01:00:24Z,window,pm10,13.8,uq_m3
2021-04-09T01:06:04Z,window,pm2.5,4.05,uq_m3
2021-04-09T01:06:04Z,window,pm10,18.25,uq_m3
2021-04-09T01:11:44Z,window,pm2.5,3.5,uq_m3
2021-04-09T01:11:44Z,window,pm10,18.7,uq_m3
2021-04-09T01:17:24Z,window,pm2.5,3.7,uq_m3
2021-04-09T01:17:24Z,window,pm10,18.1,uq_m3
2021-04-09T01:23:05Z,window,pm2.5,4,uq_m3
2021-04-09T01:23:05Z,window,pm10,28.2,uq_m3
2021-04-09T01:28:45Z,window,pm2.5,4.2,uq_m3
2021-04-09T01:28:45Z,window,pm10,24.35,uq_m3
2021-04-09T01:34:25Z,window,pm2.5,3.65,uq_m3
2021-04-09T01:34:25Z,window,pm10,14.75,uq_m3
2021-04-09T01:40:05Z,window,pm2.5,3.6,uq_m3
2021-04-09T01:40:05Z,window,pm10,11.65,uq_m3
2021-04-09T01:45:45Z,window,pm2.5,3.5,uq_m3
2021-04-09T01:45:45Z,window,pm10,17.15,uq_m3
2021-04-09T01:51:25Z,window,pm2.5,3.2,uq_m3
2021-04-09T01:51:25Z,window,pm10,7.55,uq_m3
2021-04-09T01:57:06Z,window,pm2.5,3.75,uq_m3
2021-04-09T01:57:06Z,window,pm10,17.25,uq_m3
2021-04-09T02:02:46Z,window,pm2.5,5.2,uq_m3
2021-04-09T02:02:46Z,window,pm10,39.8,uq_m3
2021-04-09T02:08:26Z,window,pm2.5,4.1,uq_m3
2021-04-09T02:08:26Z,window,pm10,22.1,uq_m3
2021-04-09T02:14:06Z,window,pm2.5,3.5,uq_m3
2021-04-09T02:14:06Z,window,pm10,19.2,uq_m3
2021-04-09T02:19:46Z,window,pm2.5,3.4,uq_m3
2021-04-09T02:19:46Z,window,pm10,14.35,uq_m3
2021-04-09T02:25:27Z,window,pm2.5,3.2,uq_m3
2021-04-09T02:25:27Z,window,pm10,12.8,uq_m3
2021-04-09T02:31:07Z,window,pm2.5,3.2,uq_m3
2021-04-09T02:31:07Z,window,pm10,11.5,uq_m3
2021-04-09T02:36:47Z,window,pm2.5,3.2,uq_m3
2021-04-09T02:36:47Z,window,pm10,14.1,uq_m3
2021-04-09T02:42:27Z,window,pm2.5,3.3,uq_m3
2021-04-09T02:42:27Z,window,pm10,14.3,uq_m3
2021-04-09T02:48:07Z,window,pm2.5,3.1,uq_m3
2021-04-09T02:48:07Z,window,pm10,12.8,uq_m3
2021-04-09T02:53:47Z,window,pm2.5,3,uq_m3
2021-04-09T02:53:47Z,window,pm10,13.75,uq_m3
2021-04-09T02:59:28Z,window,pm2.5,3.8,uq_m3
2021-04-09T02:59:28Z,window,pm10,20.95,uq_m3
2021-04-09T03:05:08Z,window,pm2.5,4,uq_m3
2021-04-09T03:05:08Z,window,pm10,25.8,uq_m3
2021-04-09T03:10:48Z,window,pm2.5,4.2,uq_m3
2021-04-09T03:10:48Z,window,pm10,23.9,uq_m3
2021-04-09T03:16:28Z,window,pm2.5,4.9,uq_m3
2021-04-09T03:16:28Z,window,pm10,42.9,uq_m3
2021-04-09T03:22:08Z,window,pm2.5,3.6,uq_m3
2021-04-09T03:22:08Z,window,pm10,29.6,uq_m3
2021-04-09T03:27:48Z,window,pm2.5,3,uq_m3
2021-04-09T03:27:48Z,window,pm10,13.5,uq_m3
2021-04-09T03:33:29Z,window,pm2.5,3,uq_m3
2021-04-09T03:33:29Z,window,pm10,15.95,uq_m3
2021-04-09T03:39:09Z,window,pm2.5,3.3,uq_m3
2021-04-09T03:39:09Z,window,pm10,16.5,uq_m3
2021-04-09T03:44:49Z,window,pm2.5,6.65,uq_m3
2021-04-09T03:44:49Z,window,pm10,78.7,uq_m3
2021-04-09T03:50:29Z,window,pm2.5,6.2,uq_m3
2021-04-09T03:50:29Z,window,pm10,68.5,uq_m3
2021-04-09T03:56:09Z,window,pm2.5,3.95,uq_m3
2021-04-09T03:56:09Z,window,pm10,29.4,uq_m3
2021-04-09T04:01:50Z,window,pm2.5,3.15,uq_m3
2021-04-09T04:01:50Z,window,pm10,15,uq_m3
2021-04-09T04:07:30Z,window,pm2.5,3,uq_m3
2021-04-09T04:07:30Z,window,pm10,14.4,uq_m3
2021-04-09T04:13:10Z,window,pm2.5,3,uq_m3
2021-04-09T04:13:10Z,window,pm10,14.35,uq_m3
